ID,numgames,totalwinnings,name,year,occ,loc,studentflag
4007,2,13800,Randy Amasia,1986,editorial analyst,"Los Angeles, California",
3971,5,69005,Michael Rankins,101990,minister and sales representative,"Rohnert Park, California",
3970,2,0,Keith Bell,101990,research analyst,"Alexandria, Virginia",
3973,4,88888,Greg Peterson,2007,senior,"Park Ridge, Illinois",TRUE
3975,4,88000,Meryl Federman,2007,senior,"Livingston, New Jersey",TRUE
3974,2,61602,Andy Hutchins,2007,senior,"Rockledge, Florida",TRUE
3977,1,17400,Ben Noe,2007,sophomore,"Flushing, Michigan",TRUE
3976,2,48026,Aiden Pink,2007,freshman,"St. Louis Park, Minnesota",TRUE
3978,1,800,Amy Levine,2007,freshman,"North Potomac, Maryland",TRUE
3629,1,3000,Jen Benedict,2007,grad student,"Fredericksburg, Virginia",
3628,2,50398,Chris Dellicarpini,2007,screenwriter,"South Huntington, New York",
3621,1,7999,William Thill,2007,teacher,"Los Angeles, California",
3620,3,55203,Susan Herder,2007,science teacher,"St. Paul, Minnesota",
3623,2,8200,Kate Zimmermann,2007,prosecutor,"Bakersfield, California",
3622,1,3000,David Haglund,2007,freelance writer,"Belmont, Massachusetts",
3625,1,400,Diana Wheatley,2007,state court judge,"Los Angeles, California",
3624,1,2,Fred Bauer,2007,human resources executive,"Westlake Village, California",
3627,2,45000,Karen Anderson,2007,private investigator,"Half Moon Bay, California",
3626,1,1399,Tim Woodward,2007,teacher,"Salem, New Hampshire",
6528,1,0,Emily Brown,2009,fund-raiser,"Lincoln, Rhode Island",
4479,2,56802,Chris McCarthy,2007,technical support specialist,"Brockton, Massachusetts",
4478,1,8405,Sean Smith,2007,law student,"Austin, Texas",
2955,1,7100,Julie Becker,2002,homemaker and artist,"Seattle, Washington",
4471,3,50403,Jenn Cannon,2007,physician,"Ann Arbor, Michigan",
4470,2,18398,Andy Kingsbury,2007,radio producer,"Winterville, North Carolina",
4473,1,0,Marc Rusconi,2007,household and commercial mover,"Brooklyn, New York",
4472,1,4300,Jason Ross,2007,engineer,"Folsom, California",
4475,2,59500,Leslie Rochlen,2007,professional organizer,"Bridgeport, Connecticut",
4474,1,399,Kate Sundeen,2007,chemistry teacher,"Philadelphia, Pennsylvania",
4477,2,65602,Martha Rothman,2007,retired stockbroker,"Barnegat, New Jersey",
4476,1,2400,Mike Donilon,2007,finance manager,"Orlando, Florida",
2464,1,8100,Lorin Burte,1998,regional financial officer,"Homewood, Illinois",
2465,1,3999,Mel Banashek,1998,freelance writer,"New York City, New York",
2466,1,100,Pat Watson,1998,banking vice president,"St. Louis, Missouri",
2467,1,6199,Jack Rowley,1998,software support specialist,"Atlanta, Georgia",
2460,1,1100,Lawrence Taylor,1998,attorney,"Portland, Oregon",
2461,1,1800,Holly Kurzman,1998,career center manager,"San Francisco, California",
2462,1,1100,Lo Bonfadini,1998,administrative assistant,"Fort Lewis, Washington",
2463,1,500,Mark Johnson,1998,social studies teacher,"Woodland Hills, California",
2468,2,16800,Adele Odegard,1998,lieutenant colonel,"Fort Belvoir, Virginia",
2469,6,22794,Roger Storm,1986,teacher,"Fairview Park, Ohio",
1026,7,94500,David Bagley,1998,attorney,"San Diego, California",
5340,6,107400,Jim Stalley,2003,crime data specialist,"Denver, Colorado",
5341,1,0,Brian Schweiger,2003,graduate student,"Nashville, Tennessee",
5342,1,599,Liz Martin,2003,teacher,"Kailua Kona, Hawaii",
3417,1,5400,Lynn Kendall,1993,writer,"Jackson, Pennsylvania",
1022,1,4601,Gretchen Pruett,1990,housewife & student,"Saugerties, New York",
6312,3,67203,Keith Williams,2003,freshman at Middlebury College,"Manchester, Vermont",TRUE
6313,1,3800,Kevin Lamp,2003,museum exhibit designer,"Philadelphia, Pennsylvania",
6310,2,33600,Ken Basin,2003,junior at the University of Southern California,"Huntington Beach, California",TRUE
6311,1,0,Jim Fitzpatrick,2003,senior at Wake Forest University,"Colts Neck, New Jersey",TRUE
6316,1,6000,David Burgoyne,2003,real estate appraiser,"Ann Arbor, Michigan",
6317,1,-200,Cathy Strybel,2003,physical therapist,"Orland Park, Illinois",
6314,1,1,Lynne Bruschetti,2003,high school English teacher,"Peachtree City, Georgia",
6315,1,4000,Parker Morrison,2003,props master,"Noblesville, Indiana",
6318,2,0,Jeremy Harmon,2003,travel accountant,"Muncie, Indiana",
6319,1,2600,Linda Simplicio,2003,aspiring chef,"Front Royal, Virginia",
1029,1,3399,Jamie Orenstein,1990,attorney,"Brooklyn, New York",
8531,1,1,Linda Vestrand,2013,human resources professional,"Youngstown, Ohio",
8969,1,25200,Jen Cosgrove,2014,billing manager,"West Hartford, Connecticut",
8962,2,31400,Diana Peloquin,2014,graduate student of law and social work,"Ann Arbor, Michigan",
8961,1,5999,Kirsten Albair,2014,jeweler,"Caribou, Maine",
8960,1,200,Tony Knechtges,2014,engineering manager,"Grafton, Ohio",
8967,2,4800,Thad McCollum,2014,door person,"Orlando, Florida",
8966,1,0,Cameron Yahr,2014,university administrator,"Encinitas, California",
8965,2,46402,Matt Kish,2014,high-school history teacher,"Brunswick, Ohio",
8964,1,2,Jessica Rebel,2014,contract attorney and stay-at-home mom,"Lenexa, Kansas",
1645,1,11100,Julie Seitter,2006,voice talent,"Littleton, Massachusetts",
1644,2,23204,Jimmy Orsag,2006,journalist,"Rochester, Pennsylvania",
1647,1,5200,Emily Krucoff,1998,journalist,"Bethesda, Maryland",
1646,1,2000,John Brett,1998,procurement analyst,"Cleveland, Ohio",
1641,1,399,Catherine Williamson,1998,manuscript cataloguer,"Los Angeles, California",
1640,1,7200,Fred Moten,1998,professor of English,"Los Angeles, California",
1643,2,50802,Jessica Epstein,2006,assistant dean,"Mercer Island, Washington",
1642,1,399,Tim Logue,2006,bartender,"San Francisco, California",
1649,1,399,Melanie Perreault,2006,college history professor,"Salisbury, Maryland",
1648,2,11200,Amit Bose,2006,attorney,"Tucker, Georgia",
579,1,0,Dan Milliman,1990,college administrator,"Penn Yan, New York",
578,1,1,Bill McCulla,1990,researcher,"Gaithersburg, Maryland",
573,8,113608,Trevor Norris,2001,budget analyst,"Washington, D.C",
572,5,66000,Phil Yellman,1992,legal assistant,"Seattle, Washington",
571,3,14400,Kim Mihalick,1997,bartender,"Merrillville, Indiana",
570,1,1600,Victoria Esser,1997,homemaker and writer,"Lansing, Michigan",
577,5,106500,Scott Gillispie,1991,senior,Georgia Tech,TRUE
576,1,6400,Kimberly Bartlett,1991,senior,the University of Alabama,TRUE
574,6,23934,Josh DenHartog,1997,actuarial technician,"Thousand Oaks, California",
4366,1,0,Suzanne Doran,1999,middle school teacher,"Cambridge, Massachusetts",
2802,2,21802,David Forman,1997,mathematician,"Brooklyn, New York",
1209,3,81000,Joey Bland,2005,actor and improviser,"Chicago, Illinois",
2800,2,30400,Rachel Berson,1997,homemaker,"Danbury, Connecticut",
2801,1,1050,John Foster,1997,product manager,"Cape Cod, Massachusetts",
2804,3,11700,Sue Keller,1997,ragtime piano player,"Staten Island, New York",
1208,1,1700,Jennifer Furlong,2005,account manager,"Brighton, Massachusetts",
1421,1,599,Andy Gefen,2006,financial consultant,"Bethesda, Maryland",
1420,2,25602,Jenna Jackson,1997,writer & consultant,"El Cerrito, California",
5430,6,151206,Erik Nelson,2008,graduate student,"Boston, Massachusetts",
5431,1,1999,Melissa Noble,2008,attorney,"Sacramento, California",
3368,1,0,Bill Popper,2002,writer,"Burnsville, North Carolina",
5437,1,24000,Kitty O'Rourke,2008,nurse,"Fort Walton Beach, Florida",
1427,1,2600,Jude Theriot,1997,graduate student,"Catahoula, Louisiana",
1426,2,18200,Jeff Horton,1997,school board member,"Los Angeles, California",
1429,1,13100,Craig Smith,2006,musician,"Maylene, Alabama",
1428,1,1499,Stephanie Lutz,2006,translation coordinator,"Philadelphia, Pennsylvania",
3366,1,8799,Peter Sze,2002,former teacher,"Baton Rouge, Louisiana",
3367,1,400,Gail Polzin,2002,public relations director,"Buffalo Grove, Illinois",
3360,1,25200,Carol Stettheimer,2002,mother and home educator,"Arlington, Texas",
3361,2,52400,Sean Scarry,2002,substitute teacher and graduate student,"Mount Laurel, New Jersey",
3362,2,0,Emilie Bruchon,2002,international relations specialist,"Arlington, Virginia",
3363,1,0,Jeremy Proctor,2002,actor,"New York, New York",
4957,1,800,Ameet Shukla,2008,physician assistant,"Phoenix, Arizona",
2018,5,25000,Rod Sanders,2001,master control operator,"Corpus Christi, Texas",
4273,1,11800,Jackson Ruzzo,2007,12-year-old,"Waccabuc, New York",TRUE
4272,1,12059,Michelle Cinguina,2007,11-year-old,"Stamford, Connecticut",TRUE
4271,1,17402,Shay Collins,2007,11-year-old,"Averill Park, New York",TRUE
4270,1,18300,Elijah Granet,2007,12-year-old,"San Diego, California",TRUE
4277,1,4399,Pamela Chin,2007,registered nurse,"West Orange, New Jersey",
4275,1,10799,William Garrett,2007,12-year-old,"Greenfield, Indiana",TRUE
4274,1,300,Bethlehem Lema,2007,12-year-old,"San Diego, California",TRUE
609,9,169200,Kim Worth,1997,freelance writer and stand-up comedian,"Venice, California",
4279,2,22600,Chris Jason,2007,U.S. Navy flight officer,"Sarasota, Florida",
4278,1,4199,Susan Kelleher,2007,stagehand,"Washington, D.C",
608,11,110000,Eric Newhouse,1989,director of technical assistance,"Sioux City, Iowa",
5555,1,700,Pim Lustig,2003,university course administrator,"Seattle, Washington",
5554,1,18400,Pat Crawley,2003,senior law enforcement support technician,"Las Vegas, Nevada",
5557,1,200,Robin Alvares,2003,university professor,"Edinboro, Pennsylvania",
5551,3,70800,Gerry Waggett,2003,writer,"Dorchester, Massachusetts",
5550,1,0,Mark McCague,2003,territory manager,"Pittsburgh, Pennsylvania",
5553,1,2000,Jonathan Feuerman,2003,attorney,"Miami, Florida",
5552,1,4399,Connie Campbell,2003,gardener,"Milford, New Hampshire",
5559,1,6800,Amy Flynn,2003,freelance illustrator,"Raleigh, North Carolina",
5558,4,88804,Matt Caruso,2003,director of market research,"Los Angeles, California",
4861,1,100,Clay Brown,1999,research scientist,"Woodland Hills, California",
4866,2,39200,Gabriel Schechter,2008,researcher,"Cooperstown, New York",
4867,3,50397,Brett Kirwan,2008,naval officer,"Avon Lake, Ohio",
8589,2,47600,Patrick Geary,2013,preloader,"Sheridan, Wyoming",
8588,1,11800,Mary Nadal,2013,stay-at-home mom,"Las Vegas, Nevada",
2013,2,17400,Janna Marshall,2001,direct marketing consultant,"Middleton, Wisconsin",
8581,1,9600,Debbie Sherry,1986,nurse,"Yuba City, California",
8580,1,5400,Linda Williams,1986,engineering reports clerk,"Pasadena, California",
8583,2,12598,Steven Goldstein,1986,sales manager,"Rancho Palos Verdes, California",
8582,1,6799,Bill Blum,1986,freelance writer,"Studio City, California",
8585,2,4398,Alan Baltis,2013,software developer and consultant,"Lakewood, Ohio",
8584,1,2000,Cal Mason,2013,lawyer,"Arlington, Massachusetts",
8587,1,1500,Michael deHaven Newsom,1985,law professor,"Chevy Chase, Maryland",
8586,1,1300,David Church,1985,management consultant,"Pamona, California",
5129,1,0,Aaron Klein,1995,Senior Tournament winner,"Des Plaines, Illinois",TRUE
5883,1,4700,Karin Hofland,1986,novelist,"Santa Monica, California",
5882,1,3600,Jessie Hopper,2009,stay-at-home mom,"Oklahoma City, Oklahoma",
5881,1,2999,Gavin Dluehosh,2009,pastor,"Valley Springs, California",
5880,3,49803,Jeanie Welch,2009,retired librarian,"Charlotte, North Carolina",
5887,1,5100,Jerome Socolof,2009,graduate student,"Ilion, New York",
5886,2,43200,Kenneth Burns,2009,newspaper editor,"Madison, Wisconsin",
5885,6,22794,Roger Storm,1986,teacher,"Fairview Park, Ohio",
5884,1,6500,Marc Wade,1986,systems analyst,"Sacremento, California",
5889,1,4999,Kelly Rabin,2009,actuary,"Issaquah, Washington",
5888,2,36200,Jorge Rivero,2009,contamination control technician,"Sunrise, Florida",
6554,1,20400,Jeff Trumbower,2004,college professor,"Jericho, Vermont",
6555,1,5000,Kevin Cuddeback,2009,online marketing executive,"Medford, Massachusetts",
6556,1,6200,Bridget Lynch,2009,nanny,"Bryn Mawr, Pennsylvania",
6557,4,80000,Jennifer Montgomery,2009,jazz radio station development director,"Encinitas, California",
6550,2,21598,Siobhan McKenney,2009,systems administrator,"Austin, Texas",
6551,4,98400,Patrick Macaraeg,2004,software engineer,"Largo, Florida",
6552,1,6000,Beverly Beardsley,2004,primary teacher,"Salem, New Jersey",
6553,1,100,Gay Hammond,2004,college instructor,"Gainesville, Georgia",
7504,1,1750,Linda Kissling,1992,educational media specialist,"Cape May, New Jersey",
7505,1,1500,Paul Voiron,1992,law clerk,"Harvey, Louisiana",
7506,1,0,Ellen Kurek,1992,health researcher,"Port Carbon, Pennsylvania",
7507,1,100,Lucia Fitzgerald,1992,executive,"Kansas City, Missouri",
7500,1,7799,Adam Perrotta,2011,writer,"Saratoga Springs, New York",
7501,1,16399,Bret Jacobs,2011,financial consultant,"Irvine, California",
7502,1,3400,George Holloway,1992,police dispatcher,"Philadelphia, Pennsylvania",
7503,4,21200,Sheryl Stein,1992,program analyst,"Arlington, Virginia",
7508,1,2100,Dave Story,1992,documentary researcher,"Los Angeles, California",
7509,1,9100,Jared Balkman,2011,vending route driver,"Appleton, Wisconsin",
359,9,99000,Leah Greenwald,1988,architect,"Cambridge, Massachusetts",
358,9,86400,Mark Lowenthal,1988,State Department employee,"Reston, Virginia",
6125,1,10200,Deb Ronning,2009,fifth grade teacher,"Reddington, New Jersey",
6124,1,100,Bob Sutton,1988,environmental chemist,"Gainesville, Florida",
6126,2,21600,A.J. Schumacher,2009,radio show production intern,"St. Paul, Minnesota",
6121,1,6300,Peter Sagal,1988,writer,New Jersey,
6120,2,12802,Joe Weidinger,1988,industrial designer,"Phoenix, Arizona",
6123,1,0,Kyle Abello,2009,recreational coordinator,"Solvang, California",
6122,1,2799,Beth Ford,2009,professor of African-American literature,"Wellesley, Massachusetts",
5,1,0,Bob Watts,2004,poet,"Taylorsville, North Carolina",
2190,2,13200,Karl Wallig,1999,property specialist,"Salem, Oregon",
2191,2,13200,Jennifer Casey,2006,high school drama teacher,"Sonoma, California",
2192,1,1,John Hooper,2006,archaeologist,"Tempe, Arizona",
4630,1,2800,Randy Boudreaux,1999,attorney,"New Orleans, Louisiana",
2259,6,60006,Andrew Hutchings,1998,college champion,"Tucson, Arizona",
2258,1,9000,Jo Davidson,2006,receptionist,"Phoenix, Arizona",
2257,3,28800,Rich Small,2006,IT programmer,"Kent, Washington",
2194,2,3598,Paul Reisser,1999,physician,"Thousand Oaks, California",
2255,1,8200,Erin Weiss,2006,art dealer,"Los Angeles, California",
2254,6,28806,James Arey,1998,hotel concierge,"New Orleans, Louisiana",
2253,7,39200,Dan Girard,1998,artist,"Altadena, California",
2252,6,35400,Melizza Zygmunt,1998,stay-at-home mom,"Valparaiso, Indiana",
2195,3,111603,Susannah Jacobson,2006,communications assistant,"Madison, Wisconsin",
2196,1,33600,Jeff Knorr,2006,teacher,"Waterford, New York",
2197,1,4300,Lani Hyde,2001,horse trainer,"Monkton, Maryland",
4800,1,1,Jan Franck,1999,import specialist,"Coarsegold, California",
4801,3,29403,Frank Stokes,1999,financial analyst,"Heber Springs, Arkansas",
2787,1,3800,Tom Utterback,1997,software tester,"Seattle, Washington",
2786,1,3799,George Miller,1997,radio broadcaster and writer,"Northfield, Massachusetts",
4804,1,200,Seale Pylate,1999,law student,"Brighton, Massachusetts",
4805,2,29000,Dave Martin,1999,English teacher,"Sweet Home, Oregon",
2783,1,1800,Kathi Weiss,1997,clinical social worker,"Fort Wayne, Indiana",
4807,1,100,Marina Rimer,1999,bartender,"Los Angeles, California",
4808,2,13600,Kathy Grogman,1999,attorney,"Mascoutah, Illinois",
4809,1,1,Heather Rhodes,1999,English teacher,"Reseda, California",
2789,1,0,Romaine White,1997,lawyer,"Mountain Park, Georgia",
2788,1,9801,Barry Koron,1997,musician,"San Francisco, California",
2079,8,212800,Craig Westphal,2006,paramedic,"Tucson, Arizona",
2078,9,136710,Bruce Seymour,131990,writer,"Piedmont, California",
2073,3,52500,Roberta Ellington,2006,marketing coordinator,"Tustin, California",
2072,1,6399,Quinn Saunders,2006,filmmaker,"Lumberton, New Jersey",
2071,1,700,Cindy Olson,2000,dermatologist,"Minneapolis, Minnesota",
2070,1,3000,Bill Wilcox,2000,project manager,"San Diego, California",
2077,12,175212,Dave Traini,121990,high school administrator,"Medford Lakes, New Jersey",
2076,1,5599,Jessica Tanner,2006,graduate student,"Cambridge, Massachusetts",
2075,1,10,Kerry Rucidlo,2006,secretary,"New York, New York",
2074,1,0,Ron Landers,2000,lawyer,"Chattanooga, Tennessee",
7081,1,8500,Stephanie Gumble,2010,associate director of policy,"Boston, Massachusetts",
7080,1,1,Diane Shafer,1997,homemaker,"Hampton, Virginia",
7083,1,5199,Ellen Conlon,1997,chemist,"New Britain, Connecticut",
7082,1,15999,Rebecca O'Brien,2010,writer,"Brooklyn, New York",
7085,1,3000,Kemi James,2010,dental student and sports blogger,"Adelphi, Maryland",
7084,2,41602,Judy Shewmake,2010,retired middle school history teacher,"Murfreesboro, Tennessee",
7086,2,57600,Laura Button,2010,editor and proofreader,"Alpharetta, Georgia",
7089,1,400,Kristin Anderson,2010,director of communications,"Seattle, Washington",
7088,2,34000,Charlie Penrod,2010,assistant professor of law,"Natchitoches, Louisiana",
8170,1,4800,Lila Anderson,2013,junior,"Minnetonka, Minnesota",TRUE
8171,1,13800,Katie Stone,2013,senior,"El Paso, Texas",TRUE
8172,4,72000,Nilai Sarda,2013,freshman,"Marietta, Georgia",TRUE
6496,2,40802,Jarret Izzo,2009,musician,"East Amherst, New York",
6491,1,50,Neil Silverman,2004,doctor,"Los Angeles, California",
8175,2,21600,William Crouch,2013,sophomore,"Warner Robins, Georgia",TRUE
8176,1,4800,Arjun Byju,2013,senior,"Sarasota, Florida",TRUE
8177,2,40000,Joe Vertnik,2013,senior,"Mound, Minnesota",TRUE
8178,2,36400,Emily Greenberg,2013,senior,"Westport, Connecticut",TRUE
8179,4,96004,Barrett Block,2013,senior,"Lexington, Kentucky",TRUE
